,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
107,107,0.42238199528382747,0.8706797385702327,0.8608988572140129,0.8668539570899114,0.5101161003112793,0.5139
108,108,0.41646744706192795,0.8707312759088011,0.8268912166965251,0.8347514860897188,0.4996543824672699,0.5014
109,109,0.3971371662860014,0.8800264475296955,0.8628117125861499,0.8689529836108971,0.5088517665863037,0.512
110,110,0.39200591736910295,0.8795658033721301,0.8655378234629728,0.8717472985656527,0.5116885900497437,0.5134
111,111,0.40531099268368315,0.8754858678700973,0.8671391752301431,0.8736564274884482,0.5087578296661377,0.5108
112,112,0.40789975134693846,0.8739339088907048,0.8534160706461692,0.8601703137033114,0.5069128274917603,0.5104
113,113,0.39824091171731757,0.8785982715840243,0.8704758006699231,0.8763774156478629,0.5109827518463135,0.5139
114,114,0.39118145010909255,0.8809646295041454,0.8589173883807902,0.8641299606517135,0.5125783085823059,0.5107
115,115,0.3854365257584319,0.8836596741968271,0.8630621761691813,0.8692271130150173,0.5075542330741882,0.5106
116,116,0.3863409368359313,0.8817554396025988,0.8449167888991687,0.8517388603436657,0.5005686283111572,0.4996
117,117,0.3942750552479102,0.8799644003109056,0.8617327152466288,0.8666230716933,0.507214367389679,0.5079
118,118,0.3865240575099478,0.8814132846131617,0.8691856070440642,0.8755208082643435,0.5097469091415405,0.5113
119,119,0.38649607799491104,0.8828708103724888,0.8647604499544416,0.8714366937812861,0.5075127482414246,0.5103
120,120,0.38773165308699314,0.8815949109135842,0.8611379983473797,0.866512517448017,0.5035717487335205,0.5045
121,121,0.3910250560361512,0.8781090561224489,0.8597686193427261,0.8653814046255295,0.5131070613861084,0.5141
122,122,0.3925790123793544,0.8813226660903619,0.8735169123630134,0.8788622539227955,0.5131951570510864,0.5149
123,123,0.38050306208279666,0.8846885525450414,0.8764044922225329,0.8823687788794763,0.512669026851654,0.5143
124,124,0.37936965908323017,0.8838022193130182,0.864785410919968,0.8698855500336927,0.5095862150192261,0.5107
125,125,0.37401281631722744,0.8869722327407525,0.8661359341777101,0.8721917717558721,0.5097326636314392,0.5108
126,126,0.37986456374732813,0.8835269383021763,0.8277350870930419,0.8347556224730458,0.4995305836200714,0.5017
127,127,0.3870293254754981,0.8820179530552456,0.8735704774759254,0.8795221950808625,0.5182362198829651,0.5177
128,128,0.3717067229504488,0.8860486867476483,0.871799715927669,0.8775487641990759,0.5074854493141174,0.5095
129,129,0.37079465754178104,0.8869421044174506,0.8709244302340916,0.876247307590489,0.5118359923362732,0.5142
130,130,0.3732613401145351,0.8866521874252631,0.8401998792375837,0.8467263158211397,0.4961627721786499,0.4973
131,131,0.3783474150969058,0.8849367414202008,0.8627043597552241,0.8689063552897575,0.5061840415000916,0.5109
132,132,0.3695842003335758,0.885929808324697,0.8691954357283456,0.8750157934636118,0.5080112218856812,0.5089
133,133,0.3623179477088305,0.8911191200723454,0.8635633028283412,0.8695914907826339,0.5096586346626282,0.5103
134,134,0.36178117503925245,0.8896924232950016,0.8730681781866112,0.8791232221072391,0.5044140219688416,0.506
135,135,0.357440218633535,0.8919170924595424,0.8773816021121278,0.8828907152483636,0.509743869304657,0.5126
136,136,0.3589486650058201,0.8909562558543925,0.8565415825162616,0.8630349471746246,0.5004521608352661,0.5021
137,137,0.3699729101998465,0.8882266453334263,0.8745038351234125,0.8799523789468617,0.5114139914512634,0.5133
138,138,0.3585813586809197,0.8908284245705118,0.8664840763928939,0.871666075038506,0.5017900466918945,0.5045
139,139,0.36400230685058904,0.888345445905413,0.8777846681828402,0.883300593232576,0.5107261538505554,0.5135
140,140,0.3736433551019552,0.8855022508270887,0.8740244592939105,0.8795406207884098,0.5027139782905579,0.5053
141,141,0.35320282955558935,0.8924111346809231,0.87017722884003,0.8756949123989217,0.5063034892082214,0.5099
142,142,0.3518314842058688,0.8929925256845902,0.8869822694330799,0.8918023651087793,0.5039023756980896,0.504
143,143,0.3424363124127291,0.895870675846022,0.8850161554862042,0.8903591433625337,0.5059794783592224,0.5072
144,144,0.3597359870161329,0.8920825257593271,0.8781775369936106,0.8843534908067,0.5078040361404419,0.5081
145,145,0.3637056782537577,0.8910533360072544,0.8716690601134787,0.8774807018916057,0.5074913501739502,0.5102
146,146,0.3554889912507972,0.8912703066456075,0.8753795222360261,0.880878928812091,0.509591281414032,0.511
147,147,0.3557442165150934,0.8920675005231585,0.8839743003553274,0.8894073991624951,0.5080398321151733,0.5095
148,148,0.34774358175238784,0.8934234307736767,0.8804533043686225,0.885776030636311,0.5061097741127014,0.5078
149,149,0.34117770803217984,0.8959113140495456,0.8748129861695426,0.8802588473479014,0.5091270804405212,0.5097
150,150,0.35512351199072234,0.8902000894351881,0.8665099837342087,0.8723775329707355,0.5008680820465088,0.5009
151,151,0.3514242001942226,0.8933764087910555,0.8773396027331449,0.8835356150125144,0.5025131702423096,0.504
152,152,0.3466068457583992,0.8959222131845902,0.8947152325085231,0.8997333160858683,0.5136791467666626,0.5143
