B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
563,0.3759,0.30850000155259893,195,0.36563333333333337,0.30924651444811024
53,0.999998001998002,0.9999980013990207,21,0.9999955849889625,0.9999973325241407
188,0.43628095238095244,0.3672740237619081,91,0.41803333333333326,0.36487229099012575
88,0.9517211310688004,0.924908962568825,45,0.897538699010566,0.8869663169484769
119,0.6862112698412699,0.5940678826311538,52,0.6067284289784289,0.5384735266394305
495,0.3721333333333333,0.3152813881538409,209,0.36739999999999995,0.315613896830107
519,0.3714666666666667,0.3113534682474761,214,0.3640000000000001,0.312691945684447
497,0.37929999999999997,0.3080139705778375,181,0.3588,0.30793290747378543
91,0.9538749138337698,0.9378763205106779,48,0.9279791981758245,0.9265493954405315
63,0.9997444444444444,0.9999276740197107,32,0.9980374149659864,0.999948202841201
619,0.3588,0.30739804022531325,229,0.35320000000000007,0.30627975150926545
